osm_id,code,fclass,name,Lat,Long
6815970991,5602,railway_halt,Krishna Chandrapur,86.821433700000000,21.824850099999999
6816005068,5602,railway_halt,Kuchai,86.697272900000002,22.010882400000000
6816027324,5602,railway_halt,Buramara,86.650981700000003,22.108045600000001
6816028910,5601,railway_station,Bangriposi,86.540076400000004,22.146482100000000
6816031801,5602,railway_halt,Rajalukan,86.617141599999997,22.152961099999999
6817399377,5601,railway_station,Charbatia,85.911162099999999,20.569169500000001
6817404482,5601,railway_station,Salegaon,85.957277199999993,20.563500000000001
6817451994,5602,railway_halt,Bada Padagaon,85.873632499999999,20.570516399999999
6817553942,5601,railway_station,Gurudijhatia,85.833604899999997,20.569436199999998
6817566267,5601,railway_station,Machapur Junction,85.768986900000002,20.569443300000000
6818149122,5601,railway_station,Joranda Road,85.641833599999998,20.622286100000000
6818185758,5602,railway_halt,Dandimal,85.536836600000001,20.713722799999999
6854569811,5655,helipad, ,83.432109100000005,19.341078199999998
6946747126,5601,railway_station,Sadashibapur,85.505608300000006,20.735672699999999
6946750216,5601,railway_station,Hindol Road,85.423919499999997,20.768404199999999
6946758643,5602,railway_halt,Nayabhagirathipur,85.386996600000003,20.781345600000002
6946760716,5602,railway_halt,Mahadia,85.476812100000004,20.750582600000001
6948472082,5601,railway_station,Budhapank,85.256012999999996,20.852647800000000
6970516691,5601,railway_station,Radhakishorepur Junction,85.755059299999999,20.561301799999999
6970516730,5601,railway_station,Ghantikal Nidhipur Railway Station,85.736404600000000,20.510952300000000
6970516755,5602,railway_halt,Sarpeswar,85.755024700000007,20.475867300000001
6970516770,5601,railway_station,Naraja Marthapur,85.780548699999997,20.459726400000001
6978496308,5602,railway_halt,Mattagajapur,85.945278099999996,20.442899900000000
6984085162,5622,bus_station,Satapada Bus Stand,85.437868199999997,19.666309900000002
6984104349,5655,helipad, ,85.835065799999995,19.803875099999999
6986428308,5655,helipad, ,85.344779500000001,20.059398099999999
6988842080,5602,railway_halt,Bagadia,86.586204499999994,20.278851000000000
6990393519,5602,railway_halt,Haripurgram,85.705691200000004,20.137404100000001
6990408499,5601,railway_station,Motari,85.729117599999995,20.090052900000000
6990415513,5602,railway_halt,Kanas Road,85.743314200000000,20.062256900000001
6993661444,5601,railway_station,Nayagarh Town,85.115438400000002,20.143965200000000
6993675514,5601,railway_station,Bolagarh Road,85.223248799999993,20.169312699999999
7009674074,5601,railway_station,Machkunda Road,82.667150000000007,18.567142100000002
7009706935,5601,railway_station,Paliba,82.696111400000007,18.660535299999999
7009714294,5601,railway_station,Bheja,82.685316299999997,18.472819600000001
7011878554,5601,railway_station,Ambagaon,82.240821600000004,19.061593200000001
7015228270,5601,railway_station,Baiguda,82.965673699999996,18.827213199999999
7015257120,5601,railway_station,Kakiriguma,83.006765599999994,18.922424599999999
7015273126,5601,railway_station,Lakshmipur Road,83.104129700000001,19.002966900000001
7015321412,5601,railway_station,Singaram,83.104467900000003,19.110297100000000
7015351817,5601,railway_station,Tikiri,83.098242999999997,19.176887199999999
7016119103,5601,railway_station,Rauli,83.167674800000000,19.230854200000000
7016146089,5601,railway_station,Singapur Road Junction,83.402929700000001,19.257468800000002
7016146243,5601,railway_station,Lelligumma,83.208471200000005,19.303896600000002
7016156247,5601,railway_station,Bhalumaska,83.293968699999994,19.327716200000001
7016163198,5601,railway_station,Keutguda Junction,83.368399400000001,19.304129100000001
7155741746,5601,railway_station,Jaraikela,85.113419199999996,22.309362499999999
7209223027,5601,railway_station,Bahalda Road,86.164322499999997,22.441687000000002
7209269603,5602,railway_halt,Chhanua,86.162862799999999,22.131516900000001
7209269853,5601,railway_station,Kuldiha,86.189120299999999,22.190231000000001
7429523004,5622,bus_station,Hirakud Bus Stand,83.898797999999999,21.527603400000000
7530803529,5621,bus_stop,TF college BusStop,84.004645699999998,21.454472200000001
7600561622,5601,railway_station,Titlagarh Junction,83.153575700000005,20.285301900000000
7650305853,5601,railway_station,Sambalpur Junction,83.961314900000005,21.482966200000000
7797784684,5601,railway_station,Kendrapara,86.412001599999996,20.496218500000001
7797873064,5601,railway_station,Ratnagiri Road,86.206857600000006,20.637006299999999
7797873085,5601,railway_station,Lalitgiri,86.287346600000006,20.597626900000002
7797873091,5601,railway_station,Bajipara,86.363782900000004,20.539990299999999
7797873097,5601,railway_station,Marshaghai Road,86.467047899999997,20.451226399999999
7797873361,5601,railway_station,Nuagaon,86.560619500000001,20.364548599999999
7797873378,5601,railway_station,Kalaghar,86.510097400000006,20.382094200000001
7797873958,5655,helipad, ,86.446649699999995,20.481808399999998
7834949641,5601,railway_station,Badmal,83.271661899999998,20.384952899999998
7837237055,5601,railway_station,Kantabanji,82.907300599999999,20.473957400000000
7837688050,5601,railway_station,Nawapara Road,82.562564300000005,20.809725600000000
7837697320,5601,railway_station,Muribahal,83.017383800000005,20.385357700000000
7837742299,5601,railway_station,Lakhna,82.663038499999999,20.730188900000002
7837927897,5601,railway_station,Rahenbata,83.095511200000004,20.324297800000000
7837993786,5601,railway_station,Khariar Road,82.510974700000006,20.901324400000000
7873695422,5601,railway_station,Dungripali,83.559072000000000,21.060840800000001
7873695466,5601,railway_station,Barpali,83.595398500000002,21.184209200000002
8243057718,5621,bus_stop,Irrigation  Colony Chowk,83.173277200000001,19.916830300000001
8249817207,5621,bus_stop,Moter Chowk,82.794420099999996,19.715329700000002
8464631175,5655,helipad, ,84.876982600000005,19.293803300000000
8464909841,5601,railway_station,Bargarh Road,83.643325599999997,21.333028400000000
8505135187,5601,railway_station,Khaliapali,83.535962100000006,20.949141000000001
8573082509,5601,railway_station,Deobahal,83.735916799999998,21.371537900000000
8607930523,5601,railway_station,Sambalpur Road,83.976197099999993,21.477722000000000
8727036644,5655,helipad, ,85.196469399999998,21.256259100000001
8760671915,5661,ferry_terminal,Balaramgadi - Chandipur Ferry Ghat,87.054059600000002,21.476765300000000
8850034591,5621,bus_stop, ,83.349681300000000,21.308662900000002
8850034592,5621,bus_stop, ,83.349580799999998,21.309065300000000
8857903831,5601,railway_station,Norla Road,83.373276200000006,20.040664400000001
8857903832,5601,railway_station,Kandel Road,83.277240500000005,20.129056700000000
